beat_idx,r_sample_100hz,qrson_sample_100hz,tpeak_sample_100hz,toff_sample_100hz,t_s,t_rel_peak_s,phase,rr_ms,qt_ms,tamp_mv,rr_ms_smooth,qt_ms_smooth,tamp_mv_smooth
566,43375,43372,43403,43407,433.75,-166.25,exercise,526,358,0.17606,525.51,348.42,0.1579
567,43428,43424,43457,43459,434.278,-165.722,exercise,528,350,0.27315,524.83,348.42,0.15638
568,43480,43477,43506,43518,434.804,-165.196,exercise,526,NaN,0.1512,524.15,348.16,0.15769
569,43533,43530,43560,43563,435.328,-164.672,exercise,524,336,0.24953,523.66,348,0.16066
570,43585,43581,43610,43616,435.846,-164.154,exercise,518,344,0.09196,523.02,347.58,0.16226
571,43636,43633,43663,43668,436.364,-163.636,exercise,518,344,NaN,522.49,347.18,0.1676
572,43688,43685,43717,43719,436.882,-163.118,exercise,518,346,0.16258,521.85,347.08,0.16717
573,43740,43737,43766,43772,437.404,-162.596,exercise,522,344,0.13185,521.07,347.28,0.1706
574,43792,43789,43820,43825,437.924,-162.076,exercise,520,362,0.2961,520.54,346.87,0.17311
575,43845,43841,43871,43876,438.446,-161.554,exercise,522,346,0.22015,519.85,346.1,0.1746
576,43896,43894,43924,43929,438.962,-161.038,exercise,516,356,0.25032,519.07,346.26,0.17445
577,43948,43945,43974,43980,439.48,-160.52,exercise,518,350,0.17562,518.39,346.4,0.1748
578,43999,43996,44031,44032,439.992,-160.008,exercise,512,362,-0.04925,517.66,346.2,0.17756
579,44051,44048,44078,44081,440.512,-159.488,exercise,520,334,0.2521,516.93,344.9,0.18029
580,44103,44100,44129,44133,441.03,-158.97,exercise,518,334,0.10184,516.24,344.6,0.17867
581,44154,44151,44180,44185,441.544,-158.456,exercise,514,338,0.15589,515.66,344.85,0.17756
582,44206,44203,44234,44238,442.056,-157.944,exercise,512,344,0.17864,514.93,344.85,0.17814
583,44257,44254,44284,44289,442.568,-157.432,exercise,512,358,0.18141,514.29,343.6,0.17903
584,44308,44304,44333,44338,443.078,-156.922,exercise,510,334,0.12679,513.76,342.85,0.18333
585,44359,44356,44385,44390,443.592,-156.408,exercise,514,340,0.11778,513.41,342.2,0.18713
586,44410,44406,44438,44443,444.104,-155.896,exercise,512,364,0.13816,512.93,341.95,0.19369
587,44461,44458,44487,44492,444.612,-155.388,exercise,508,342,0.13015,512.39,341.7,0.19527
588,44512,44509,44539,44542,445.12,-154.88,exercise,508,336,0.13919,511.9,341.15,0.1953
589,44563,44560,44587,44593,445.628,-154.372,exercise,508,332,0.09681,511.46,340.68,0.19953
590,44613,44611,44639,44644,446.134,-153.866,exercise,506,332,0.12892,511.02,340.49,0.19672
591,44665,44661,44692,44695,446.648,-153.352,exercise,514,332,0.25283,510.73,339.9,0.19852
592,44716,44712,44743,44746,447.16,-152.84,exercise,512,342,0.15163,510.34,339.02,0.19672
593,44767,44763,44792,44799,447.666,-152.334,exercise,506,360,0.26459,510,338.83,0.19464
594,44817,44814,44845,44850,448.174,-151.826,exercise,508,354,0.25139,509.71,338.15,0.19568
595,44868,44865,44894,44898,448.68,-151.32,exercise,506,330,0.19961,509.37,337.9,0.19135
596,44918,44915,44945,44950,449.184,-150.816,exercise,504,348,0.2035,508.93,337.71,0.18903
597,44969,44966,44996,45001,449.692,-150.308,exercise,508,352,0.23011,508.59,336.73,0.18742
598,45020,45018,45047,45049,450.204,-149.796,exercise,512,314,0.28508,508.2,335.8,0.188
599,45071,45068,45097,45100,450.71,-149.29,exercise,506,320,0.3376,508,334.63,0.19649
600,45122,45118,45147,45153,451.216,-148.784,exercise,506,344,NaN,507.51,334.44,0.19236
601,45172,45169,45198,45203,451.72,-148.28,exercise,504,346,0.10992,506.98,334.39,0.19474
602,45223,45219,45251,45254,452.226,-147.774,exercise,506,344,0.24786,506.59,333.95,0.19545
603,45273,45270,45299,45301,452.732,-147.268,exercise,506,316,0.25308,506.29,333.32,0.19596
604,45324,45321,45350,45355,453.242,-146.758,exercise,510,336,0.34894,506.05,332.54,0.1987
605,45375,45373,45400,45403,453.75,-146.25,exercise,508,308,NaN,505.76,331.66,0.20408
606,45425,45422,45452,45457,454.254,-145.746,exercise,504,346,0.34701,505.27,331.22,0.20973
607,45476,45472,45502,45507,454.758,-145.242,exercise,504,348,0.23618,504.88,330.63,0.21275
608,45527,45524,45551,45557,455.266,-144.734,exercise,508,328,0.27416,503.8,330.44,0.21618
609,45577,45575,45602,45607,455.774,-144.226,exercise,508,322,0.31202,504.24,329.66,0.21826
610,45628,45625,45653,45657,456.28,-143.72,exercise,506,328,0.14272,504.1,329.95,0.22358
611,45679,45675,45704,45707,456.786,-143.214,exercise,506,320,0.16058,504,329.85,0.2215
612,45729,45725,45753,45756,457.288,-142.712,exercise,502,308,0.1283,503.41,329.76,0.21982
613,45779,45776,45806,45810,457.792,-142.208,exercise,504,338,0.08131,503.02,329.41,0.21825
614,45830,45827,45855,45858,458.302,-141.698,exercise,510,316,0.17251,502.63,328.68,0.21696
615,45881,45878,45908,45913,458.808,-141.192,exercise,506,352,0.12719,502.44,327.76,0.21701
616,45931,45928,45958,45962,459.312,-140.688,exercise,504,338,0.12969,502.34,327.02,0.21844
617,45981,45978,46007,46009,459.814,-140.186,exercise,502,316,NaN,502.2,325.85,0.21823
618,46032,46028,46056,46059,460.316,-139.684,exercise,502,312,0.19771,502,325.02,0.21949
619,46082,46079,46106,46110,460.82,-139.18,exercise,504,314,0.27347,501.61,325.27,0.21981
620,46132,46129,46158,46161,461.32,-138.68,exercise,500,326,0.09513,501.41,325.46,0.21891
621,46182,46179,46207,46212,461.816,-138.184,exercise,496,332,0.19216,501.22,325.41,0.21871
622,46231,46229,46255,46261,462.314,-137.686,exercise,498,320,0.1831,501.12,324.98,0.22422
623,46281,46278,46306,46310,462.814,-137.186,exercise,500,318,0.19779,500.98,324.49,0.22559
624,46332,46328,46357,46361,463.316,-136.684,exercise,502,326,0.28548,500.73,324.05,0.22186
625,46381,46378,46406,46408,463.814,-136.186,exercise,498,298,0.33138,500.44,323.66,0.22064
626,46431,46428,46455,46460,464.308,-135.692,exercise,494,322,0.33262,500.05,324.2,0.22096
627,46480,46477,46506,46511,464.804,-135.196,exercise,496,340,0.25265,499.76,323.37,0.21853
628,46527,46523,46552,46557,465.268,-134.732,exercise,464,334,0.26059,499.56,322.63,0.21804
629,46579,46576,46605,46607,465.794,-134.206,exercise,526,304,NaN,499.22,322.2,0.21671
630,46630,46626,46656,46661,466.296,-133.704,exercise,502,344,0.29358,498.83,322.63,0.21591
631,46680,46676,46705,46709,466.798,-133.202,exercise,502,328,0.05194,498.49,322.24,0.22188
632,46729,46725,46754,46758,467.288,-132.712,exercise,490,328,0.19067,498.1,322.54,0.22333
633,46778,46775,46804,46808,467.784,-132.216,exercise,496,328,0.09352,497.8,323.17,0.22471
634,46827,46824,46853,46857,468.274,-131.726,exercise,490,330,NaN,497.46,322.98,0.22535
635,46877,46874,46903,46906,468.774,-131.226,exercise,500,316,0.25305,497.07,322.83,0.22723
636,46928,46924,46952,46954,469.276,-130.724,exercise,502,300,0.25106,496.73,322.34,0.23058
637,46977,46974,47001,47004,469.774,-130.226,exercise,498,300,0.19601,496.34,322.39,0.2337
638,47027,47025,47053,47057,470.274,-129.726,exercise,500,318,0.27542,495.95,322.29,0.23422
639,47077,47074,47104,47106,470.77,-129.23,exercise,496,324,0.29671,495.07,322.63,0.23724
640,47127,47124,47153,47157,471.268,-128.732,exercise,498,328,0.30543,495.17,322.88,0.23828
641,47177,47173,47202,47208,471.766,-128.234,exercise,498,342,0.21117,494.98,323.07,0.24541
642,47227,47223,47251,47256,472.266,-127.734,exercise,500,328,0.31399,494.78,322.54,0.24533
643,47277,47273,47302,47306,472.766,-127.234,exercise,500,324,0.29838,494.44,322.88,0.24626
644,47326,47323,47350,47353,473.262,-126.738,exercise,496,298,0.11514,494.05,323.12,0.24568
645,47376,47373,47400,47405,473.76,-126.24,exercise,498,320,0.30386,493.61,323.46,0.24149
646,47425,47422,47451,47455,474.252,-125.748,exercise,492,330,0.23299,493.41,323.61,0.23909
647,47474,47471,47498,47502,474.744,-125.256,exercise,492,312,0.25431,493.32,324,0.23661
648,47524,47521,47548,47553,475.24,-124.76,exercise,496,318,0.21781,493.17,322.98,0.23314
649,47573,47570,47598,47601,475.734,-124.266,exercise,494,310,0.22367,493.66,322.1,0.23306
650,47623,47619,47648,47653,476.226,-123.774,exercise,492,340,0.28163,492.68,322.68,0.2327
651,47672,47669,47697,47700,476.718,-123.282,exercise,492,312,0.36946,492.34,322.59,0.2299
652,47721,47718,47748,47751,477.208,-122.792,exercise,490,332,0.21569,492.15,322.2,0.23796
653,47770,47767,47794,47800,477.698,-122.302,exercise,490,334,0.18088,492.15,322,0.24068
654,47819,47816,47845,47849,478.188,-121.812,exercise,490,330,0.10528,491.95,322.05,0.24769
655,47868,47865,47893,47896,478.682,-121.318,exercise,494,310,0.24431,491.95,321.71,0.24917
656,47917,47914,47942,47947,479.174,-120.826,exercise,492,332,0.25434,491.61,321.51,0.24847
657,47966,47963,47992,47997,479.662,-120.338,exercise,488,340,0.24823,491.37,321.61,0.24949
658,48015,48011,48039,48043,480.148,-119.852,exercise,486,312,0.25389,491.22,322.05,0.24945
659,48061,48058,48086,48091,480.614,-119.386,exercise,466,326,0.31545,490.98,321.9,0.25056
660,48112,48109,48136,48141,481.122,-118.878,exercise,508,324,0.31399,490.73,321.9,0.25229
661,48161,48158,48187,48191,481.614,-118.386,exercise,492,334,0.37316,490.39,321.61,0.24791
662,48210,48207,48233,48238,482.102,-117.898,exercise,488,310,0.18919,490.15,321.12,0.24907
663,48259,48255,48284,48289,482.586,-117.414,exercise,484,334,0.2194,489.85,321.22,0.24728
664,48307,48304,48331,48336,483.07,-116.93,exercise,484,328,0.1751,489.56,321.37,0.2455
665,48355,48352,48380,48386,483.554,-116.446,exercise,484,340,0.12197,489.37,322,0.25134
666,48404,48401,48429,48432,484.044,-115.956,exercise,490,304,0.23806,489.07,321.66,0.25052
667,48453,48450,48478,48484,484.534,-115.466,exercise,490,338,0.23586,488.88,320.73,0.25003
668,48502,48499,48526,48529,485.024,-114.976,exercise,490,298,0.11713,488.68,320.39,0.24875
669,48551,48547,48575,48577,485.508,-114.492,exercise,484,298,0.25777,487.8,320.05,0.24769
670,48599,48596,48625,48629,485.994,-114.006,exercise,486,328,0.21832,488.1,319.95,0.2512
671,48648,48645,48675,48679,486.482,-113.518,exercise,488,340,0.18165,487.95,319.17,0.25165
672,48698,48695,48723,48726,486.976,-113.024,exercise,494,312,0.37429,487.71,319.32,0.24903
673,48747,48743,48770,48775,487.466,-112.534,exercise,490,320,0.29952,487.51,319.17,0.25032
674,48795,48792,48819,48825,487.954,-112.046,exercise,488,330,0.37417,487.32,318.39,0.25126
675,48844,48841,48870,48873,488.444,-111.556,exercise,490,316,0.30835,487.17,318.49,0.25423
676,48893,48890,48919,48920,488.93,-111.07,exercise,486,308,0.22412,486.98,318.1,0.25459
677,48942,48939,48966,48969,489.422,-110.578,exercise,492,304,0.29316,486.78,318.1,0.25477
678,48991,48988,49017,49020,489.914,-110.086,exercise,492,318,0.1943,486.63,318,0.25473
679,49040,49037,49064,49069,490.404,-109.596,exercise,490,312,0.32093,486.49,318.44,0.25614
680,49089,49086,49113,49118,490.89,-109.11,exercise,486,324,0.36763,486.78,318.24,0.25091
681,49137,49134,49163,49166,491.374,-108.626,exercise,484,316,0.12576,486.05,317.51,0.24669
682,49186,49183,49209,49215,491.862,-108.138,exercise,488,322,0.25872,485.85,316.34,0.24374
683,49235,49232,49261,49265,492.35,-107.65,exercise,488,332,0.24067,485.76,316.2,0.24719
684,49284,49280,49310,49313,492.838,-107.162,exercise,488,330,0.22522,485.71,315.8,0.24963
685,49333,49329,49357,49362,493.326,-106.674,exercise,488,324,0.35485,485.56,315.41,0.24992
686,49381,49378,49405,49408,493.812,-106.188,exercise,486,306,0.2699,485.46,314.73,0.25376
687,49430,49427,49453,49456,494.296,-105.704,exercise,484,292,0.21307,485.27,314.63,0.25487
688,49478,49475,49502,49504,494.78,-105.22,exercise,484,298,0.20191,485.12,314.05,0.25429
689,49524,49521,49548,49551,495.24,-104.76,exercise,460,304,0.17424,484.88,314,0.25727
690,49575,49571,49600,49602,495.746,-104.254,exercise,506,306,0.36741,484.68,314.49,0.25609
691,49623,49620,49648,49651,496.232,-103.768,exercise,486,308,0.30024,484.44,314.24,0.25571
692,49671,49668,49696,49700,496.714,-103.286,exercise,482,318,0.26228,484.1,313.41,0.26012
693,49720,49716,49744,49749,497.196,-102.804,exercise,482,326,0.26838,483.76,313.07,0.25346
694,49768,49764,49792,49795,497.678,-102.322,exercise,482,302,0.21944,483.46,312.49,0.2523
695,49816,49813,49840,49846,498.162,-101.838,exercise,484,334,0.22697,483.12,312.39,0.25056
696,49865,49861,49888,49891,498.648,-101.352,exercise,486,294,0.25918,482.63,312.24,0.24908
697,49913,49910,49937,49943,499.132,-100.868,exercise,484,332,0.2617,482.29,312.83,0.25029
698,49961,49958,49984,49992,499.614,-100.386,exercise,482,336,0.24638,481.95,312.93,0.24977
699,50009,50006,50035,50039,500.094,-99.906,exercise,480,330,0.31182,481.51,313.12,0.24954
700,50057,50055,50081,50087,500.572,-99.428,exercise,478,318,0.10093,480.98,312.93,0.24386
701,50105,50102,50128,50131,501.05,-98.95,exercise,478,294,0.14119,480.59,313.02,0.2406
702,50153,50151,50177,50180,501.534,-98.466,exercise,484,286,0.25218,480.39,312.73,0.24437
703,50202,50199,50225,50229,502.018,-97.982,exercise,484,304,0.33068,480,311.95,0.24398
704,50250,50247,50275,50279,502.5,-97.5,exercise,482,318,0.3194,479.66,311.71,0.24881
705,50298,50295,50323,50327,502.978,-97.022,exercise,478,312,0.18686,479.12,311.46,0.25105
706,50346,50343,50369,50374,503.458,-96.542,exercise,480,312,0.27964,478.63,311.12,0.2478
707,50394,50391,50417,50421,503.94,-96.06,exercise,482,300,0.2833,478.29,310.59,0.25092
708,50442,50439,50466,50471,504.424,-95.576,exercise,484,314,0.21228,477.95,311.46,0.25311
709,50490,50487,50514,50517,504.904,-95.096,exercise,480,296,0.23921,477.56,311.46,0.25707
710,50538,50535,50563,50567,505.38,-94.62,exercise,476,318,0.20938,477.66,312.44,0.25506
711,50586,50583,50610,50614,505.856,-94.144,exercise,476,318,0.20272,476.59,312.05,0.25096
712,50633,50630,50657,50661,506.33,-93.67,exercise,474,306,0.36235,476.05,312.15,0.25299
713,50681,50678,50705,50707,506.81,-93.19,exercise,480,298,0.10122,475.66,312.49,0.25441
714,50729,50725,50752,50755,507.288,-92.712,exercise,478,296,NaN,474.63,312.2,0.25381
715,50776,50773,50802,50806,507.762,-92.238,exercise,474,326,0.30454,474.59,312.73,0.25571
716,50823,50819,50847,50850,508.232,-91.768,exercise,470,310,NaN,473.95,311.71,0.2603
717,50870,50866,50896,50899,508.704,-91.296,exercise,472,332,0.27139,473.22,312.15,0.262
718,50918,50915,50942,50946,509.182,-90.818,exercise,478,308,0.27291,472.73,311.27,0.26599
719,50966,50962,50989,50995,509.656,-90.344,exercise,474,326,0.18523,472.15,310.68,0.2681
720,51012,51010,51036,51040,510.124,-89.876,exercise,468,304,0.09931,471.66,310,0.26688
721,51059,51056,51083,51089,510.594,-89.406,exercise,470,328,NaN,471.07,309.32,0.27345
722,51107,51105,51131,51135,511.07,-88.93,exercise,476,304,0.26885,470.54,309.51,0.28098
723,51154,51152,51179,51181,511.542,-88.458,exercise,472,290,NaN,469.8,310.24,0.27981
724,51202,51199,51226,51231,512.016,-87.984,exercise,474,322,0.41949,469.22,310.15,0.28201
725,51248,51245,51271,51277,512.482,-87.518,exercise,466,320,0.30783,468.63,309.8,0.28485
726,51295,51293,51318,51324,512.95,-87.05,exercise,468,310,0.23476,468.05,310.1,0.28765
727,51342,51339,51364,51367,513.422,-86.578,exercise,472,284,0.38522,467.37,310.05,0.28712
728,51389,51386,51411,51419,513.892,-86.108,exercise,470,328,0.29436,466.68,310.2,0.28913
729,51436,51433,51460,51463,514.36,-85.64,exercise,468,298,0.3483,466,310.2,0.29271
730,51482,51479,51506,51514,514.824,-85.176,exercise,464,344,0.09981,465.37,310.88,0.29128
731,51529,51525,51550,51554,515.286,-84.714,exercise,462,290,0.21566,464.88,310.29,0.29368
732,51575,51572,51600,51603,515.75,-84.25,exercise,464,312,0.37548,464.29,310.15,0.29514
733,51622,51618,51647,51652,516.216,-83.784,exercise,466,332,0.31484,463.71,309.66,0.29016
734,51666,51662,51691,51694,516.656,-83.344,exercise,440,314,0.24609,463.07,309.66,0.29018
735,51714,51710,51738,51743,517.136,-82.864,exercise,480,324,0.28974,462.59,310.44,0.28851
736,51759,51756,51782,51785,517.594,-82.406,exercise,458,292,0.39672,462.15,310.2,0.28475
737,51805,51802,51828,51834,518.05,-81.95,exercise,456,312,0.32222,461.76,309.41,0.28729
738,51851,51848,51874,51878,518.514,-81.486,exercise,464,296,0.40944,461.27,309.46,0.29009
739,51897,51894,51921,51925,518.972,-81.028,exercise,458,312,0.32427,460.59,309.17,0.29115
740,51943,51940,51966,51970,519.432,-80.568,exercise,460,302,NaN,460.15,308.39,0.29418
741,51989,51985,52012,52014,519.886,-80.114,exercise,454,290,0.33737,459.85,309.02,0.29991
742,52034,52031,52058,52061,520.342,-79.658,exercise,456,302,0.41205,459.46,308.15,0.29607
743,52080,52076,52105,52108,520.796,-79.204,exercise,454,316,0.21026,458.83,307.61,0.29822
744,52126,52122,52149,52152,521.256,-78.744,exercise,460,300,0.41003,458.34,308.15,0.29928
745,52171,52168,52197,52198,521.714,-78.286,exercise,458,304,0.42147,457.8,308.05,0.29659
746,52217,52213,52241,52246,522.168,-77.832,exercise,454,324,NaN,457.51,307.46,0.29627
747,52262,52259,52285,52290,522.62,-77.38,exercise,452,310,0.26107,457.17,307.02,0.29842
748,52307,52305,52333,52335,523.074,-76.926,exercise,454,306,0.35355,456.73,307.51,0.29499
749,52353,52350,52376,52381,523.53,-76.47,exercise,456,314,0.33769,456.29,307.27,0.29554
750,52398,52395,52424,52427,523.984,-76.016,exercise,454,324,0.189,455.85,307.22,0.29079
751,52444,52441,52466,52470,524.44,-75.56,exercise,456,294,NaN,455.61,306.54,0.29454
752,52489,52486,52511,52517,524.892,-75.108,exercise,452,312,0.25238,455.41,307.61,0.29346
753,52534,52531,52558,52560,525.342,-74.658,exercise,450,286,0.19275,455.22,307.61,0.29225
754,52580,52577,52601,52607,525.796,-74.204,exercise,454,298,0.10212,454.78,307.22,0.28741
755,52625,52621,52648,52654,526.254,-73.746,exercise,458,328,0.23156,455.12,307.27,0.28537
756,52671,52668,52695,52699,526.71,-73.29,exercise,456,316,0.17317,454.49,306.54,0.28126
757,52716,52713,52739,52741,527.164,-72.836,exercise,454,278,0.37594,454.49,307.02,0.27509
758,52762,52759,52785,52792,527.616,-72.384,exercise,452,334,0.37244,454.49,306.68,0.27282
759,52807,52804,52830,52833,528.066,-71.934,exercise,450,296,0.311,454.29,306.34,0.2674
760,52852,52849,52874,52878,528.522,-71.478,exercise,456,294,NaN,454.1,305.85,0.26615
761,52898,52895,52921,52928,528.978,-71.022,exercise,456,330,NaN,453.95,306.2,0.27158
762,52943,52940,52965,52969,529.432,-70.568,exercise,454,292,0.16557,454.05,306.29,0.2723
763,52988,52985,53009,53013,529.882,-70.118,exercise,450,282,0.34416,454.1,306.44,0.27011
764,53033,53030,53057,53062,530.334,-69.666,exercise,452,312,0.33608,454.15,306.39,0.2757
765,53079,53075,53104,53107,530.786,-69.214,exercise,452,318,0.32294,453.95,306.34,0.27187
766,53124,53121,53147,53151,531.24,-68.76,exercise,454,296,NaN,453.85,305.95,0.26886
767,53169,53166,53194,53195,531.694,-68.306,exercise,454,292,0.3098,453.85,306.15,0.26477
768,53215,53211,53239,53242,532.148,-67.852,exercise,454,304,0.26533,453.9,305.37,0.26945
769,53260,53257,53285,53288,532.6,-67.4,exercise,452,318,0.3135,453.95,305.61,0.26973
770,53305,53302,53329,53332,533.05,-66.95,exercise,450,296,0.18199,453.85,305.61,0.27284
771,53350,53347,53382,53379,533.504,-66.496,exercise,454,316,0.2311,453.71,305.76,0.27933
772,53396,53392,53419,53425,533.958,-66.042,exercise,454,334,0.17797,453.61,306.63,0.2776
773,53441,53437,53466,53468,534.414,-65.586,exercise,456,312,0.33303,453.56,305.9,0.27754
774,53486,53483,53508,53515,534.862,-65.138,exercise,448,316,0.14558,453.51,306.88,0.28263
775,53532,53529,53552,53560,535.316,-64.684,exercise,454,316,0.17458,453.32,307.22,0.28765
776,53577,53574,53598,53603,535.77,-64.23,exercise,454,294,0.1461,452.98,306.98,0.28925
777,53623,53619,53646,53651,536.228,-63.772,exercise,458,312,0.18067,452.78,306.15,0.29505
778,53668,53665,53691,53695,536.684,-63.316,exercise,456,298,0.24257,452.68,306.93,0.28999
779,53714,53711,53736,53739,537.14,-62.86,exercise,456,282,0.21998,452.78,305.61,0.28543
780,53759,53756,53782,53785,537.59,-62.41,exercise,450,292,0.2803,452.83,305.32,0.27999
781,53804,53802,53828,53833,538.044,-61.956,exercise,454,316,0.46192,452.68,306.05,0.27958
782,53850,53848,53873,53877,538.502,-61.498,exercise,458,294,0.36322,452.49,305.32,0.28022
783,53896,53893,53918,53924,538.96,-61.04,exercise,458,308,0.33294,452.34,306.1,0.27962
784,53942,53938,53964,53969,539.416,-60.584,exercise,456,314,0.41184,452.44,306.39,0.28036
785,53987,53984,54009,54013,539.868,-60.132,exercise,452,298,NaN,452.44,306.78,0.28047
786,54032,54029,54054,54058,540.322,-59.678,exercise,454,288,0.31635,452.39,306.49,0.27929
787,54078,54074,54100,54108,540.776,-59.224,exercise,454,332,0.12161,452.24,305.9,0.27944
788,54123,54120,54144,54147,541.23,-58.77,exercise,454,278,0.42948,452.05,306.2,0.28196
789,54169,54165,54191,54197,541.686,-58.314,exercise,456,316,0.3636,451.85,306.29,0.28106
790,54214,54210,54237,54242,542.138,-57.862,exercise,452,314,0.44962,451.76,305.76,0.28068
791,54259,54255,54282,54288,542.586,-57.414,exercise,448,330,0.42255,451.71,306.68,0.28306
792,54304,54301,54327,54334,543.038,-56.962,exercise,452,330,0.2153,451.41,305.95,0.28753
793,54349,54346,54372,54374,543.488,-56.512,exercise,450,282,0.25036,451.07,305.37,0.2907
794,54394,54390,54417,54423,543.936,-56.064,exercise,448,326,0.38106,450.73,304.73,0.29034
795,54438,54435,54461,54466,544.382,-55.618,exercise,446,312,NaN,450.63,304.73,0.298
796,54483,54479,54506,54511,544.826,-55.174,exercise,444,318,NaN,450.39,304.68,0.3055
797,54527,54524,54549,54552,545.274,-54.726,exercise,448,282,0.37631,450.15,304.68,0.31112
798,54572,54569,54595,54600,545.724,-54.276,exercise,450,310,0.19883,449.76,304.63,0.31414
799,54618,54615,54639,54643,546.18,-53.82,exercise,456,280,0.21294,449.32,304.29,0.31612
800,54663,54660,54686,54688,546.632,-53.368,exercise,452,284,0.12061,448.93,304.63,0.31751
801,54708,54704,54733,54737,547.082,-52.918,exercise,450,324,0.26507,448.68,304.95,0.31857
802,54753,54750,54776,54780,547.53,-52.47,exercise,448,300,0.30334,448.39,304.5,0.31436
803,54798,54795,54820,54827,547.978,-52.022,exercise,448,324,0.14343,447.9,304.4,0.31445
804,54843,54840,54866,54869,548.432,-51.568,exercise,454,294,0.37134,447.46,303.9,0.31744
805,54888,54885,54913,54918,548.884,-51.116,exercise,452,328,0.34029,446.98,304.05,0.31355
806,54933,54930,54955,54961,549.334,-50.666,exercise,450,306,NaN,446.59,303.95,0.31355
807,54978,54975,55001,55002,549.782,-50.218,exercise,448,272,0.28483,446.29,303.65,0.31589
808,55023,55019,55046,55050,550.228,-49.772,exercise,446,304,0.40305,446.05,302.9,0.31911
809,55067,55064,55090,55095,550.674,-49.326,exercise,446,308,0.23204,445.71,302.9,0.31004
810,55112,55109,55134,55139,551.122,-48.878,exercise,448,296,0.29934,445.22,302.45,0.30507
811,55157,55154,55179,55187,551.57,-48.43,exercise,448,334,0.27019,444.88,302.05,0.30069
812,55201,55198,55222,55227,552.012,-47.988,exercise,442,286,0.39637,444.78,300.7,0.29727
813,55245,55242,55268,55273,552.452,-47.548,exercise,440,310,0.2953,444.54,300.3,0.29964
814,55289,55286,55311,55315,552.894,-47.106,exercise,442,286,0.31974,444.24,300.9,0.30295
815,55334,55331,55356,55362,553.338,-46.662,exercise,444,316,0.42904,443.9,299.55,0.30478
816,55378,55376,55403,55407,553.782,-46.218,exercise,444,314,0.4519,443.71,299.25,0.30278
817,55423,55419,55445,55449,554.226,-45.774,exercise,444,294,0.3542,443.61,298.65,0.30746
818,55467,55463,55491,55494,554.668,-45.332,exercise,442,310,0.2922,443.41,299.25,0.30881
819,55511,55507,55533,55536,555.106,-44.894,exercise,438,284,NaN,443.22,298.85,0.30981
820,55555,55551,55576,55581,555.546,-44.454,exercise,440,296,0.26985,442.73,299.2,0.31742
821,55598,55596,55624,55636,555.984,-44.016,exercise,440,NaN,NaN,442.34,299.8,0.32321
822,55643,55639,55665,55669,556.426,-43.574,exercise,442,298,NaN,442.05,298.9,0.32811
823,55686,55684,55709,55713,556.864,-43.136,exercise,438,290,0.36643,441.85,298.45,0.32721
824,55730,55727,55753,55756,557.304,-42.696,exercise,440,288,0.43444,441.61,297.05,0.33278
825,55774,55771,55796,55803,557.74,-42.26,exercise,436,320,0.27974,441.17,297.6,0.33308
826,55818,55815,55840,55844,558.176,-41.824,exercise,436,294,NaN,440.78,296.6,0.33286
827,55862,55859,55883,55886,558.618,-41.382,exercise,442,276,0.39595,440.44,296.36,0.33286
828,55906,55903,55930,55933,559.062,-40.938,exercise,444,302,0.23115,440.2,297.64,0.33177
829,55950,55947,55972,55975,559.502,-40.498,exercise,440,278,0.12084,440,296.87,0.32947
830,55994,55991,56018,56021,559.938,-40.062,exercise,436,298,0.1947,439.71,296.05,0.32936
831,56038,56034,56060,56064,560.376,-39.624,exercise,438,298,NaN,439.27,296.41,0.3317
832,56082,56079,56104,56107,560.82,-39.18,exercise,444,276,0.30987,438.88,295.03,0.33345
833,56126,56123,56148,56155,561.262,-38.738,exercise,442,314,0.29329,438.83,295.28,0.32622
834,56170,56167,56195,56197,561.7,-38.3,exercise,438,306,0.35961,438.68,294.51,0.3315
835,56213,56210,56235,56238,562.134,-37.866,exercise,434,272,0.44162,438.54,294.56,0.33189
836,56257,56254,56280,56284,562.572,-37.428,exercise,438,300,0.23669,438.24,293.44,0.32854
837,56301,56298,56324,56327,563.012,-36.988,exercise,440,294,0.46662,437.9,292.67,0.32028
838,56345,56342,56367,56373,563.452,-36.548,exercise,440,306,0.42336,437.61,293.18,0.31658
839,56389,56385,56411,56415,563.894,-36.106,exercise,442,294,0.23396,437.46,293.08,0.3171
840,56433,56429,56455,56458,564.33,-35.67,exercise,436,294,0.47936,437.41,293.13,0.31795
841,56477,56474,56498,56504,564.766,-35.234,exercise,436,308,NaN,437.22,293.08,0.31961
842,56520,56517,56542,56546,565.204,-34.796,exercise,438,288,0.43151,436.98,293,0.31961
843,56564,56561,56585,56589,565.644,-34.356,exercise,440,282,0.27286,436.68,293,0.31961
844,56608,56606,56629,56633,566.082,-33.918,exercise,438,268,NaN,436.54,293.1,0.32065
845,56652,56648,56675,56680,566.518,-33.482,exercise,436,316,0.38145,436.34,293.4,0.3186
846,56695,56693,56718,56721,566.954,-33.046,exercise,436,288,NaN,436.24,292.95,0.31766
847,56739,56736,56761,56777,567.39,-32.61,exercise,436,NaN,NaN,436.05,292.5,0.31881
848,56783,56780,56806,56812,567.828,-32.172,exercise,438,322,0.24983,435.71,293.05,0.32145
849,56827,56823,56846,56850,568.266,-31.734,exercise,438,274,NaN,435.51,292.85,0.32456
